price,city,region,district,floor,age,heating_type,total_floors,furnished_house,baths,rooms,salon,area,net area
14900,Ankara,Çankaya,Dodurga,4. floor,0,Merkezi (Pay Ölçer),10,Eşyalı Değil,1,1,1,45,40
20000,Ankara,Keçiören,Hasköy,4. floor,25,Kombi,4,Eşyalı Değil,1,5,1,260,250
15000,Ankara,Keçiören,Şenlik,Last floor floor,40,Kombi,3,Eşyalı Değil,1,3,1,135,120
15500,Ankara,Sincan,Ahi Evran,3. floor,20,Kombi,5,Eşyalı Değil,1,3,1,140,125
14500,Ankara,Etimesgut,Yapracık,7. floor,11,Merkezi,13,Eşyalı Değil,1,3,1,117,110
22500,Ankara,Çankaya,Yaşamkent,3. floor,0,Kombi,3,Eşyalı,1,1,1,65,60
35000,Ankara,Yenimahalle,Gazi,2. floor,10,Kombi,2,Eşyalı Değil,2,4,1,180,165
38000,Ankara,Çankaya,Bahçelievler,1. floor,20,Kombi,3,,1,3,1,130,120
18850,Ankara,Çankaya,Ata,High entrance,17,Kombi,4,Eşyalı Değil,1,4,1,145,135
8500,Ankara,Altındağ,Örnek,3. floor,45,Kombi,3,Eşyalı Değil,1,2,1,76,70
27000,Ankara,Mamak,Şafaktepe,1. floor,0,Kombi,11,Eşyalı Değil,1,1,1,55,50
8000,Ankara,Çankaya,Güzeltepe,High entrance,50,Merkezi,3,Eşyalı,1,1,1,100,90
20000,Ankara,Çankaya,Aşıkpaşa,Entrance floor,10,Kombi,5,Eşyalı Değil,1,2,1,90,80
38000,Ankara,Çankaya,Birlik,Middle floor,30,Kombi,4,Eşyalı Değil,2,4,1,200,150
21000,Ankara,Çankaya,Sağlık,3. floor,30,Kombi,4,Eşyalı Değil,1,2,1,110,100
17000,Ankara,Keçiören,Bağlarbaşı,3. floor,18,Kombi,3,Eşyalı Değil,1,3,1,115,105
65000,Ankara,Çankaya,Ümit,4. floor,5,Merkezi (Pay Ölçer),30,Eşyalı Değil,2,4,1,212,189
18000,Ankara,Yenimahalle,Demetevler,5. floor,22,Kombi,6,Eşyalı,1,2,1,100,90
16750,Ankara,Keçiören,Yayla,3. floor,20,Kombi,3,Eşyalı Değil,1,3,1,145,135
30250,Ankara,Çankaya,Hilal,1. floor,18,Kombi,3,Eşyalı Değil,3,4,1,200,190
18500,Ankara,Keçiören,İncirli,Entrance floor,25,Kombi,3,Eşyalı,1,2,1,85,80
39000,Ankara,Çankaya,Oğuzlar,2. floor,0,Kombi,4,Eşyalı Değil,1,1,1,65,60
7500,Ankara,Mamak,Kusunlar,High entrance,11,Kombi,4,Eşyalı Değil,1,1,1,55,52
13000,Ankara,Mamak,Balkiraz,2. floor,30,Kombi,3,,1,3,1,105,95
23000,Ankara,Gölbaşı,Seğmenler,1. floor,15,Kombi,4,Eşyalı Değil,1,3,1,145,125
24750,Ankara,Etimesgut,Bağlıca,4. floor,2,Merkezi (Pay Ölçer),5,Eşyalı Değil,1,1,0,70,58
30000,Ankara,Çankaya,Bahçelievler,3. floor,35,Merkezi,4,Eşyalı Değil,1,3,1,135,130
17500,Ankara,Çankaya,Mürsel Uluç,-1,15,Kombi,3,Eşyalı Değil,1,3,1,120,110
15000,Ankara,Keçiören,Şenlik,2. floor,50,Kombi,3,Eşyalı Değil,1,3,1,120,100
19000,Ankara,Keçiören,Etlik,3. floor,20,Kombi,4,Eşyalı Değil,1,3,1,130,120
24500,Ankara,Çankaya,Sokullu Mehmet Paşa,1. floor,27,Kombi,3,Eşyalı Değil,1,3,1,125,115
17500,Ankara,Altındağ,Zübeyde Hanım,1. floor,35,Kombi,3,Eşyalı Değil,1,3,1,110,95
40000,Ankara,Çankaya,İşçi Blokları,13. floor,6,Merkezi (Pay Ölçer),13,Eşyalı Değil,1,1,1,100,90
28000,Ankara,Çankaya,Bahçelievler,2. floor,27,Kombi,4,Eşyalı Değil,1,3,1,120,110
26500,Ankara,Çankaya,Emek,1. floor,35,Kombi,3,Eşyalı Değil,1,2,1,100,90
30000,Ankara,Çankaya,Beytepe,2. floor,0,Yerden Isıtma,13,Eşyalı Değil,1,1,1,55,42
30000,Ankara,Çankaya,Emek,1. floor,5,Kombi,3,Eşyalı Değil,1,2,1,80,70
35000,Ankara,Çankaya,Cevizlidere,4. floor,25,Kombi,4,Eşyalı Değil,2,4,1,250,200
18500,Ankara,Altındağ,Doğantepe,3. floor,10,Kombi,3,Eşyalı Değil,1,3,1,130,115
22500,Ankara,Gölbaşı,Bahçelievler,3. floor,22,Kombi,3,Eşyalı Değil,1,3,1,212,180
75000,Ankara,Çankaya,Anıttepe,19. floor,0,Merkezi (Pay Ölçer),30,Eşyalı,2,2,1,143,98
14000,Ankara,Yenimahalle,Demetgül,8. floor,30,Kombi,10,Eşyalı Değil,1,3,1,120,110
32000,Ankara,Çankaya,Yukarı Bahçelievler,3. floor,22,Merkezi,3,Eşyalı Değil,1,3,1,130,115
24000,Ankara,Çankaya,Naci Çakır,2. floor,26,Kombi,3,Eşyalı Değil,1,3,1,131,123
33000,Ankara,Yenimahalle,Pamuklar,19. floor,5,Merkezi (Pay Ölçer),20,Eşyalı Değil,2,4,1,175,165
25000,Ankara,Etimesgut,Fatih Sultan,1. floor,1,Merkezi,5,Eşyalı,1,1,1,22,20
36500,Ankara,Çankaya,Yukarı Dikmen,8. floor,25,Merkezi (Pay Ölçer),9,Eşyalı Değil,2,4,1,200,180
15000,Ankara,Mamak,Kutlu,3. floor,20,Kombi,3,Eşyalı Değil,1,3,1,100,90
26000,Ankara,Çankaya,Mimar Sinan,3. floor,15,Kombi,3,Eşyalı,1,3,1,130,120
18500,Ankara,Mamak,Kutlu,1. floor,15,Kombi,3,Eşyalı Değil,1,3,1,105,100
21000,Ankara,Etimesgut,Topçu,3. floor,12,Kombi,3,Eşyalı,1,5,1,240,210
18500,Ankara,Çankaya,Sokullu Mehmet Paşa,3. floor,29,Kombi,3,Eşyalı Değil,1,3,1,120,110
20250,Ankara,Mamak,Mutlu,2. floor,5,Kombi,3,Eşyalı Değil,1,3,1,125,120
32000,Ankara,Keçiören,Etlik,1. floor,15,Kombi,3,Eşyalı Değil,2,4,1,160,150
8000,Ankara,Sincan,Hürriyet,2. floor,12,Kombi,4,Eşyalı,1,1,1,55,45
16500,Ankara,Çankaya,Keklik Pınarı,High entrance,20,Kombi,4,Eşyalı Değil,1,2,1,95,90
35000,Ankara,Keçiören,Etlik,Entrance floor,5,Kombi,3,Eşyalı,1,2,1,100,95
22500,Ankara,Keçiören,Ayvalı,2. floor,25,Kombi,4,Eşyalı,1,3,1,125,120
41500,Ankara,Etimesgut,Devlet,16. floor,2,Merkezi (Pay Ölçer),28,Eşyalı Değil,2,3,1,140,120
35000,Ankara,Altındağ,Aydınlıkevler,1. floor,5,Kombi,3,Eşyalı,1,3,1,120,105
35500,Ankara,Yenimahalle,Emniyet,17. floor,0,Merkezi (Pay Ölçer),30,Eşyalı Değil,2,2,1,115,90
32000,Ankara,Çankaya,Şehit Cevdet Özdemir,1. floor,20,Kombi,4,Eşyalı Değil,1,3,1,145,140
27000,Ankara,Etimesgut,Piyade,3. floor,18,Kombi,8,Eşyalı Değil,2,3,1,155,145
18000,Ankara,Çankaya,Tınaztepe,Ground floor,45,Kombi,4,Eşyalı Değil,1,3,1,100,95
18000,Ankara,Keçiören,Ayvalı,High entrance,15,Kombi,3,Eşyalı Değil,1,3,1,100,90
42500,Ankara,Çankaya,Çukurambar,5. floor,23,Kombi,9,Eşyalı Değil,1,3,1,155,140
31000,Ankara,Yenimahalle,Pamuklar,6. floor,2,Merkezi (Pay Ölçer),15,Eşyalı Değil,2,4,1,200,179
16000,Ankara,Sincan,Malazgirt,3. floor,13,Kombi,3,Eşyalı Değil,1,3,1,125,120
20000,Ankara,Keçiören,Çiçekli,1. floor,18,Kombi,5,Eşyalı Değil,1,3,1,130,120
23000,Ankara,Çankaya,Şehit Cengiz Karaca,4. floor,8,Kombi,4,Eşyalı Değil,1,4,1,170,142
16000,Ankara,Sincan,Akşemsettin,Middle floor,24,Kombi,4,Eşyalı Değil,1,3,1,120,115
15000,Ankara,Yenimahalle,Gayret,Middle floor,40,Kombi,4,Eşyalı Değil,1,2,1,100,90
26000,Ankara,Etimesgut,Devlet,11. floor,2,Merkezi (Pay Ölçer),31,Eşyalı,1,1,1,60,50
18000,Ankara,Yenimahalle,Ergazi,3. floor,4,Kombi,13,Eşyalı,1,1,1,75,70
16000,Ankara,Keçiören,Hasköy,3. floor,16,Kombi,3,Eşyalı Değil,2,5,1,250,235
22000,Ankara,Etimesgut,Topçu,Garden floor,0,Kombi,3,Eşyalı Değil,1,2,1,85,80
21000,Ankara,Mamak,Altıağaç,Middle floor,5,Merkezi (Pay Ölçer),15,Eşyalı Değil,2,4,1,158,150
29250,Ankara,Yenimahalle,Turgut Özal,7. floor,12,Kombi,8,,2,3,1,150,135
26000,Ankara,Yenimahalle,Batı Sitesi,7. floor,0,Merkezi (Pay Ölçer),8,Eşyalı Değil,,1,1,58,52
17500,Ankara,Sincan,Osmanlı,Ground floor,15,Kombi,4,,1,3,1,140,130
30000,Ankara,Çankaya,Birlik,Middle floor,36,Merkezi,14,Eşyalı Değil,1,2,1,85,84
30000,Ankara,Çankaya,Esatoğlu,3. floor,0,Kombi,4,Eşyalı Değil,1,2,1,90,80
35000,Ankara,Çankaya,Aşıkpaşa,Middle floor,15,Kombi,8,Eşyalı Değil,1,3,1,150,140
40000,Ankara,Çankaya,Güzeltepe,5. floor,25,Merkezi,12,Eşyalı,1,2,1,95,85
20000,Ankara,Etimesgut,Elvan,1. floor,13,Kombi,3,Eşyalı Değil,1,3,1,120,110
15490,Ankara,Keçiören,Atapark,1. floor,5,Kombi,6,Eşyalı Değil,1,3,1,128,117
36000,Ankara,Çankaya,Dumlupınar,4. floor,35,Merkezi,9,Eşyalı Değil,1,3,1,130,120
25000,Ankara,Yenimahalle,İlkyerleşim,High entrance,15,Kombi,6,Eşyalı Değil,2,3,1,140,135
25000,Ankara,Çankaya,Ertuğrulgazi,1. floor,15,Kombi,4,Eşyalı,1,2,1,120,109
15000,Ankara,Sincan,Menderes,High entrance,0,Kombi,4,Eşyalı Değil,1,2,1,90,80
17500,Ankara,Keçiören,Basınevleri,Last floor floor,25,Kombi,3,Eşyalı Değil,1,3,1,115,107
15000,Ankara,Keçiören,Aktepe,-1,25,Kombi,3,Eşyalı,1,2,1,95,85
9000,Ankara,Polatlı,Cumhuriyet,4. floor,20,Kombi,5,,1,2,1,110,100
17500,Ankara,Etimesgut,30 Ağustos,-1,18,Kombi,3,Eşyalı,1,2,1,90,80
20000,Ankara,Çankaya,Aşıkpaşa,High entrance,17,Kombi,3,Eşyalı Değil,1,3,1,100,90
20000,Ankara,Sincan,Atatürk,2. floor,16,Kombi,3,Eşyalı,1,2,1,135,125
15000,Ankara,Sincan,Yeniçimşit,Middle floor,0,Kombi,15,Eşyalı Değil,1,1,1,250,70
18500,Ankara,Keçiören,Yeşiltepe,1. floor,15,Kombi,3,Eşyalı Değil,1,3,1,110,105
17500,Ankara,Çankaya,Cebeci,High entrance,30,Kombi,3,Eşyalı,1,2,1,90,80
23000,Ankara,Çankaya,Bahçelievler,1. floor,45,Kombi,3,Eşyalı Değil,1,2,1,100,85
18000,Ankara,Etimesgut,Atayurt,High entrance,11,Merkezi (Pay Ölçer),5,Eşyalı,1,3,1,137,130
33000,Ankara,Çankaya,Yıldızevler,3. floor,21,Kombi,3,Eşyalı Değil,2,4,1,180,160
50000,Ankara,Çankaya,Emek,3. floor,3,Yerden Isıtma,3,Eşyalı Değil,3,4,1,185,160
18000,Ankara,Çankaya,Malazgirt,-1 -1,20,Kombi,2,Eşyalı,1,1,1,75,70
23750,Ankara,Çankaya,Mürsel Uluç,-1,18,Kombi,3,Eşyalı Değil,1,3,1,135,125
15000,Ankara,Altındağ,Aydınlıkevler,5. floor,20,Kombi,5,Eşyalı Değil,1,2,1,100,95
18500,Ankara,Keçiören,Atapark,High entrance,5,Kombi,3,Eşyalı,2,2,1,110,108
16500,Ankara,Keçiören,Kavacık Subayevleri,2. floor,22,Kombi,3,Eşyalı Değil,1,3,1,125,110
42000,Ankara,Çankaya,Barbaros,Teras floor,35,Kombi,4,Eşyalı,1,3,1,150,140
18000,Ankara,Mamak,General Zeki Doğan,1. floor,25,Kombi,4,Eşyalı Değil,1,3,1,135,130
29000,Ankara,Çankaya,Gökkuşağı,1. floor,25,Kombi,4,Eşyalı Değil,1,3,1,145,130
25000,Ankara,Çankaya,Ata,-1,20,Kombi,4,Eşyalı Değil,1,3,1,140,130
28000,Ankara,Keçiören,Kavacık Subayevleri,1. floor,25,Kombi,2,Eşyalı Değil,2,3,1,135,120
17000,Ankara,Mamak,Şahintepe,3. floor,4,Kombi,5,Eşyalı Değil,1,3,1,140,130
22500,Ankara,Sincan,Fevzi Çakmak,Middle floor,0,Kombi,4,Eşyalı Değil,2,3,1,140,125
25000,Ankara,Çankaya,Bayraktar,High entrance,23,Kombi,2,Eşyalı Değil,2,4,1,180,160
52500,Ankara,Çankaya,Mutlukent,1. floor,26,Kombi,9,Eşyalı,2,3,1,175,165
25750,Ankara,Yenimahalle,Mehmet Akif Ersoy,7. floor,25,Merkezi,17,Eşyalı,1,2,1,90,80
6500,Ankara,Mamak,Zirvekent,2. floor,9,Kombi,3,Eşyalı Değil,1,1,1,70,57
20000,Ankara,Etimesgut,Oğuzlar,6. floor,23,Kombi,7,Eşyalı,1,3,1,110,100
30000,Ankara,Yenimahalle,Yeni Batı,12. floor,5,Merkezi (Pay Ölçer),15,Eşyalı Değil,1,2,1,135,110
20000,Ankara,Etimesgut,Atakent,2. floor,20,Kombi,3,Eşyalı Değil,1,3,1,135,125
22000,Ankara,Etimesgut,Devlet,High entrance,25,Kombi,9,Eşyalı,1,2,1,90,80
16500,Ankara,Keçiören,Şenlik,3. floor,30,Kombi,4,Eşyalı Değil,1,3,1,120,110
33000,Ankara,Çankaya,Bahçelievler,Garden floor,35,Merkezi,3,Eşyalı,1,1,1,77,66
30000,Ankara,Çankaya,Anıttepe,1. floor,2,Kombi,5,Eşyalı Değil,1,2,1,85,75
22000,Ankara,Çankaya,Aşıkpaşa,1. floor,14,Kombi,4,Eşyalı,1,1,1,60,55
53000,Ankara,Çankaya,İşçi Blokları,7. floor,11,Kombi,10,Eşyalı Değil,2,4,1,200,180
28000,Ankara,Çankaya,Kavaklıdere,4. floor,30,Merkezi,4,Eşyalı Değil,1,3,1,120,115
16000,Ankara,Keçiören,Tepebaşı,1. floor,38,Kombi,3,Eşyalı Değil,1,3,1,120,115
22000,Ankara,Çankaya,Kavaklıdere,High entrance,40,Kombi,4,Eşyalı Değil,1,3,1,85,80
14500,Ankara,Sincan,Selçuklu,2. floor,25,Kombi,4,Eşyalı Değil,1,3,1,120,110
30000,Ankara,Çankaya,Emek,1. floor,9,Kombi,4,Eşyalı Değil,1,1,1,75,60
30000,Ankara,Çankaya,Gökkuşağı,2. floor,19,Kombi,4,Eşyalı Değil,1,3,1,137,130
15000,Ankara,Yenimahalle,Varlık,Last floor floor,60,Kombi,4,Eşyalı Değil,1,2,1,75,70
20000,Ankara,Mamak,Mutlu,2. floor,5,Kombi,2,Eşyalı Değil,1,3,1,150,140
23500,Ankara,Çankaya,Akpınar,3. floor,15,Kombi,5,Eşyalı Değil,2,3,1,140,130
17000,Ankara,Keçiören,Ayvalı,-1,20,Kombi,6,Eşyalı Değil,1,3,1,140,120
32500,Ankara,Yenimahalle,Ragıp Tüzün,High entrance,2,Kombi,3,Eşyalı Değil,2,3,1,135,115
21000,Ankara,Etimesgut,Altay,High entrance,25,Merkezi,4,Eşyalı Değil,1,3,1,110,100
36500,Ankara,Çankaya,Çiğdem,12. floor,25,Merkezi,15,Eşyalı Değil,1,3,1,140,125
19000,Ankara,Çankaya,İlkadım,2. floor,35,Kombi,3,Eşyalı,1,3,1,115,110
26000,Ankara,Çankaya,İlkadım,3. floor,26,Merkezi,13,Eşyalı,1,2,1,100,90
15500,Ankara,Çubuk,Cumhuriyet,4. floor,15,Kombi,4,Eşyalı Değil,1,3,1,135,125
15500,Ankara,Altındağ,Aydınlıkevler,2. floor,30,Kombi,3,Eşyalı Değil,1,2,1,95,90
19000,Ankara,Sincan,Mustafa Kemal,2. floor,11,Kombi,5,Eşyalı Değil,1,3,1,155,140
10000,Ankara,Polatlı,Yeni,5. floor,25,Kombi,5,Eşyalı Değil,1,2,1,125,110
16000,Ankara,Etimesgut,Elvan,1. floor,12,Kombi,3,Eşyalı Değil,1,3,1,125,120
17000,Ankara,Çankaya,Umut,Last floor floor,35,Kombi,3,Eşyalı Değil,1,3,1,110,100
22000,Ankara,Sincan,Malazgirt,3. floor,10,Kombi,4,Eşyalı Değil,1,3,1,130,120
23000,Ankara,Çankaya,Ön Cebeci,2. floor,35,Kombi,3,Eşyalı,1,3,1,110,100
46000,Ankara,Çankaya,İlkadım,3. floor,19,Merkezi,5,Eşyalı,2,4,1,205,190
20000,Ankara,Çankaya,Harbiye,High entrance,30,Merkezi,3,Eşyalı Değil,1,3,1,125,120
17500,Ankara,Sincan,Andiçen,2. floor,12,Kombi,4,Eşyalı Değil,1,3,1,115,105
18000,Ankara,Gölbaşı,Seğmenler,Middle floor,20,Kombi,4,,1,3,1,110,100
16500,Ankara,Sincan,Pınarbaşı,3. floor,15,Kombi,3,Eşyalı Değil,1,3,1,120,115
15000,Ankara,Mamak,Ekin,Ground floor,10,Kombi,4,Eşyalı,1,2,1,95,90
14000,Ankara,Etimesgut,Atayurt,2. floor,12,Merkezi (Pay Ölçer),6,Eşyalı Değil,1,3,1,137,120
21000,Ankara,Çankaya,Harbiye,-1,31,Merkezi,4,Eşyalı Değil,1,2,1,95,80
24000,Ankara,Etimesgut,Tunahan,4. floor,27,Merkezi,5,Eşyalı,1,3,1,75,68
23000,Ankara,Çankaya,Naci Çakır,2. floor,25,Kombi,2,Eşyalı Değil,1,3,1,135,130
20000,Ankara,Etimesgut,Topçu,High entrance,15,Kombi,3,Eşyalı,1,2,1,105,100
18000,Ankara,Keçiören,Pınarbaşı,2. floor,28,Kombi,2,Eşyalı Değil,1,3,1,135,125
47000,Ankara,Etimesgut,Bağlıca,8. floor,7,Merkezi (Pay Ölçer),10,Eşyalı Değil,2,4,1,210,186
15000,Ankara,Mamak,Tuzluçayır,2. floor,15,Kombi,3,Eşyalı Değil,1,3,1,110,100
15000,Ankara,Mamak,Fahri Korutürk,1. floor,10,Kombi,3,Eşyalı Değil,1,3,1,115,110
24000,Ankara,Mamak,Harman,13. floor,5,Merkezi,14,Eşyalı Değil,2,4,1,165,160
13800,Ankara,Etimesgut,Atayurt,6. floor,12,Merkezi (Pay Ölçer),12,Eşyalı Değil,1,3,1,117,110
27500,Ankara,Sincan,Törekent,8. floor,3,Merkezi (Pay Ölçer),17,Eşyalı Değil,2,4,1,165,145
24000,Ankara,Çankaya,Sokullu Mehmet Paşa,2. floor,30,Kombi,3,Eşyalı Değil,1,3,1,125,115
41500,Ankara,Etimesgut,Eryaman,16. floor,2,Merkezi (Pay Ölçer),28,Eşyalı Değil,2,3,1,140,120
30000,Ankara,Çankaya,Tınaztepe,4. floor,45,Merkezi,5,Eşyalı,1,3,1,130,125
32000,Ankara,Çankaya,Aşağı Öveçler,3. floor,20,Kombi,4,Eşyalı Değil,1,3,1,135,130
21500,Ankara,Çankaya,Tınaztepe,2. floor,35,Merkezi,4,Eşyalı Değil,1,3,1,105,100
18000,Ankara,Keçiören,Etlik,Middle floor,28,Kombi,3,Eşyalı Değil,1,2,1,120,100
14500,Ankara,Keçiören,Ayvalı,-1,18,Kombi,3,Eşyalı Değil,1,2,1,110,90
24500,Ankara,Etimesgut,Şehit Osman Avcı,4. floor,7,Merkezi (Pay Ölçer),10,Eşyalı,1,1,1,75,60
18000,Ankara,Sincan,Ertuğrulgazi,Middle floor,26,Kombi,4,Eşyalı Değil,1,3,1,125,120
17500,Ankara,Sincan,Malazgirt,3. floor,12,Kombi,4,Eşyalı Değil,1,3,1,125,120
25000,Ankara,Etimesgut,30 Ağustos,1. floor,14,Kombi,3,Eşyalı,1,3,1,140,125
35000,Ankara,Çankaya,Mustafa Kemal,6. floor,30,Merkezi,12,Eşyalı Değil,1,3,1,125,112
20500,Ankara,Mamak,Cengizhan,3. floor,15,Kombi,3,Eşyalı Değil,1,5,1,220,210
13000,Ankara,Yenimahalle,Güzelyaka,High entrance,20,Kombi,3,Eşyalı Değil,1,2,1,90,80
10000,Ankara,Çankaya,Birlik,-1,20,Kombi,3,Eşyalı Değil,1,1,1,75,70
26000,Ankara,Çankaya,Keklik Pınarı,5. floor,15,Kombi,5,Eşyalı,1,2,1,110,100
10000,Ankara,Yenimahalle,Demetevler,Garden floor,42,Kombi,6,Eşyalı Değil,1,2,1,90,85
19400,Ankara,Çankaya,Mürsel Uluç,3. floor,10,Kombi,5,Eşyalı,1,1,1,90,85
25000,Ankara,Keçiören,Aşağı Eğlence,2. floor,25,Kombi,3,,1,3,1,135,120
16000,Ankara,Keçiören,Atapark,Entrance floor,5,Kombi,3,Eşyalı,1,1,1,105,95
39000,Ankara,Etimesgut,Yeşilova,15. floor,2,Merkezi (Pay Ölçer),23,Eşyalı Değil,2,4,1,195,165
22000,Ankara,Çankaya,Doğuş,Garden floor,45,Kombi,3,Eşyalı,1,2,1,70,55
20000,Ankara,Mamak,Balkiraz,Middle floor,30,Kombi,4,Eşyalı,1,2,1,90,85
15250,Ankara,Mamak,Mehtap,1. floor,4,Kombi,7,Eşyalı Değil,1,2,1,95,90
17500,Ankara,Yenimahalle,Yunus Emre,2. floor,26,Kombi,3,Eşyalı Değil,1,3,1,110,100
32000,Ankara,Çankaya,Konutkent,High entrance,30,Kombi,17,Eşyalı Değil,1,3,1,130,120
18500,Ankara,Çankaya,Yaşamkent,-1,0,Kombi,3,Eşyalı,1,1,1,60,55
30000,Ankara,Yenimahalle,Yeni Batı,3. floor,5,Kombi,18,Eşyalı Değil,1,2,1,105,85
30000,Ankara,Çankaya,Oğuzlar,High entrance,25,Kombi,2,Eşyalı,1,2,1,100,90
28000,Ankara,Çankaya,Yukarı Bahçelievler,3. floor,45,Merkezi,3,Eşyalı Değil,1,3,1,120,110
20000,Ankara,Etimesgut,Şeyh Şamil,1. floor,27,Merkezi,3,Eşyalı Değil,1,3,1,90,86
18000,Ankara,Etimesgut,Alsancak,Last floor floor,10,Kombi,3,Eşyalı Değil,2,3,1,140,130
18000,Ankara,Altındağ,Güneşevler,1. floor,9,Kombi,3,Eşyalı Değil,1,3,1,125,115
20000,Ankara,Çankaya,Seyranbağları,-3,40,Kombi,3,Eşyalı Değil,1,3,1,125,120
25500,Ankara,Çankaya,Yukarı Dikmen,8. floor,2,Merkezi (Pay Ölçer),8,Eşyalı Değil,1,1,1,76,52
17000,Ankara,Mamak,Şahintepe,3. floor,4,Kombi,5,Eşyalı Değil,1,3,1,125,120
20000,Ankara,Keçiören,Aşağı Eğlence,High entrance,31,Kombi,3,Eşyalı Değil,1,3,1,100,90
14000,Ankara,Keçiören,Aşağı Eğlence,High entrance,20,Kombi,4,Eşyalı,1,2,1,90,80
19500,Ankara,Keçiören,Esertepe,Entrance floor,20,Kombi,3,Eşyalı Değil,1,3,1,125,120
19500,Ankara,Keçiören,Ayvalı,Middle floor,20,Kombi,3,Eşyalı Değil,1,3,1,128,120
33000,Ankara,Çankaya,Emek,Entrance floor,10,Kombi,3,Eşyalı Değil,1,2,1,100,90
30000,Ankara,Çankaya,Emek,Last floor floor,40,Merkezi,3,Eşyalı Değil,1,3,1,110,100
23500,Ankara,Çankaya,Birlik,1. floor,16,Kombi,3,Eşyalı Değil,1,3,1,130,120
45000,Ankara,Çankaya,Remzi Oğuz Arık,4. floor,4,Kombi,4,Eşyalı,1,1,1,85,77
17000,Ankara,Keçiören,Tepebaşı,2. floor,30,Kombi,4,Eşyalı,1,3,1,110,105
23000,Ankara,Çankaya,Aziziye,9. floor,40,Merkezi,11,Eşyalı Değil,1,3,1,110,85
9000,Ankara,Altındağ,Hacettepe,1. floor,27,Merkezi,5,Eşyalı Değil,1,1,1,55,50
21000,Ankara,Çankaya,Osman Temiz,1. floor,22,Kombi,2,Eşyalı Değil,1,3,1,130,110
22000,Ankara,Yenimahalle,Gazi,High entrance,10,Kombi,2,Eşyalı Değil,2,3,1,120,115
33000,Ankara,Yenimahalle,Emniyet,5. floor,1,Merkezi (Pay Ölçer),8,Eşyalı Değil,1,1,1,82,55
18000,Ankara,Çankaya,Seyranbağları,Entrance floor,15,Kombi,3,Eşyalı Değil,1,3,1,120,110
65000,Ankara,Çankaya,Çukurambar,7. floor,18,Kombi,10,Eşyalı Değil,2,4,1,200,180
18500,Ankara,Çankaya,Çamlıtepe,2. floor,40,Kombi,3,Eşyalı Değil,1,3,1,110,95
22000,Ankara,Keçiören,Şehit Kubilay,1. floor,5,Kombi,4,Eşyalı Değil,1,3,1,125,120
24500,Ankara,Yenimahalle,Gazi,High entrance,12,Kombi,3,Eşyalı Değil,1,2,1,75,70
35000,Ankara,Çankaya,Söğütözü,High entrance,26,Merkezi,11,Eşyalı Değil,1,3,1,115,110
45000,Ankara,Çankaya,Yukarı Bahçelievler,Middle floor,0,Kombi,3,Eşyalı,1,1,1,60,55
16000,Ankara,Mamak,Mehtap,2. floor,20,Kombi,3,Eşyalı Değil,1,3,1,120,110
16500,Ankara,Etimesgut,Topçu,High entrance,18,Kombi,3,Eşyalı Değil,1,3,1,120,110
30000,Ankara,Çankaya,Cebeci,4. floor,31,Kombi,4,Eşyalı,1,1,1,90,80
15500,Ankara,Çankaya,Aşıkpaşa,-1,15,Kombi,3,Eşyalı,1,1,1,75,70
20000,Ankara,Çankaya,Seyranbağları,-1,0,Kombi,3,Eşyalı Değil,1,1,1,49,40
26000,Ankara,Çankaya,Ayrancı,2. floor,40,Merkezi,4,Eşyalı Değil,1,2,1,100,90
20000,Ankara,Çankaya,Dodurga,6. floor,0,Merkezi,10,Eşyalı,1,1,1,40,35
20000,Ankara,Keçiören,Şenlik,Middle floor,25,Kombi,4,Eşyalı Değil,1,3,1,130,120
14000,Ankara,Mamak,Aşık Veysel,-2,35,Kombi,5,Eşyalı Değil,1,3,1,105,95
16000,Ankara,Mamak,Abidinpaşa,2. floor,35,Kombi,3,Eşyalı Değil,1,3,1,110,100
19000,Ankara,Etimesgut,30 Ağustos,1. floor,11,Kombi,3,Eşyalı Değil,1,3,1,120,110
23000,Ankara,Çankaya,Bahçelievler,3. floor,40,Merkezi,3,Eşyalı Değil,1,2,1,95,90
17500,Ankara,Yenimahalle,Demetevler,2. floor,35,Kombi,5,Eşyalı Değil,1,3,1,125,105
21000,Ankara,Etimesgut,30 Ağustos,2. floor,15,Kombi,3,Eşyalı,1,3,1,130,120
29500,Ankara,Çankaya,Huzur,8. floor,26,Merkezi,9,Eşyalı Değil,1,3,1,155,149
39000,Ankara,Çankaya,Çukurambar,1. floor,20,Kombi,8,Eşyalı Değil,2,3,1,160,140
36000,Ankara,Etimesgut,Bağlıca,4. floor,5,Kombi,5,Eşyalı Değil,1,3,1,165,145
20000,Ankara,Çankaya,Ertuğrulgazi,4. floor,30,Kombi,4,Eşyalı Değil,1,3,1,105,100
20000,Ankara,Keçiören,Etlik,High entrance,25,Kombi,3,Eşyalı Değil,1,3,1,125,120
19999,Ankara,Keçiören,Şehit Kubilay,2. floor,0,Kombi,3,Eşyalı Değil,2,3,0,120,104
12000,Ankara,Etimesgut,Atayurt,4. floor,11,Merkezi (Pay Ölçer),13,Eşyalı Değil,1,2,1,95,86
28000,Ankara,Çankaya,İlkadım,2. floor,32,Merkezi,3,Eşyalı Değil,1,3,1,130,125
25000,Ankara,Çankaya,Keklik Pınarı,3. floor,11,Kombi,3,Eşyalı,1,2,1,80,75
